"rtNm ","arsId ","arsId "
"341","24146","잠실역.롯데월드"
"3411","24146","잠실역.롯데월드"
"3414","24146","잠실역.롯데월드"
"360","24146","잠실역.롯데월드"
"362","24146","잠실역.롯데월드"
"4319","24146","잠실역.롯데월드"
"N13","24146","잠실역.롯데월드"
"3314","24147","갤러리아팰리스"
"3315","24147","갤러리아팰리스"
"4318","24147","갤러리아팰리스"
"3314","24148","잠실트리지움"
"3315","24148","잠실트리지움"
"3422","24148","잠실트리지움"
"4318","24148","잠실트리지움"
"3314","24149","영동일고레이크팰리스앞"
"3315","24149","영동일고레이크팰리스앞"
"3422","24149","영동일고레이크팰리스앞"
"4318","24149","영동일고레이크팰리스앞"
"3314","24150","영동일고트리지움APT정문앞"
"3315","24150","영동일고트리지움APT정문앞"
"3422","24150","영동일고트리지움APT정문앞"
"4318","24150","영동일고트리지움APT정문앞"
"3322","24152","잠실트리지움"
"333","24152","잠실트리지움"
"4318","24152","잠실트리지움"
"3314","24153","잠실119안전센터"
"333","24153","잠실119안전센터"
"3422","24153","잠실119안전센터"
"2415","24154","잠실종합운동장"
"301","24154","잠실종합운동장"
"3217","24154","잠실종합운동장"
"3314","24154","잠실종합운동장"
"3322","24154","잠실종합운동장"
"333","24154","잠실종합운동장"
"341","24154","잠실종합운동장"
"3411","24154","잠실종합운동장"
"3412","24154","잠실종합운동장"
"3414","24154","잠실종합운동장"
"3417","24154","잠실종합운동장"
"342","24154","잠실종합운동장"
"3422","24154","잠실종합운동장"
"350","24154","잠실종합운동장"
"360","24154","잠실종합운동장"
"362","24154","잠실종합운동장"
"4319","24154","잠실종합운동장"
"N13","24154","잠실종합운동장"
"3314","24155","아시아선수촌아파트"
"3417","24155","아시아선수촌아파트"
"350","24155","아시아선수촌아파트"
"4318","24155","아시아선수촌아파트"
"340","24156","아주중학교"
"4318","24156","아주중학교"
"2415","24157","종합운동장사거리"
"301","24157","종합운동장사거리"
"3217","24157","종합운동장사거리"
"3322","24157","종합운동장사거리"
"333","24157","종합운동장사거리"
"341","24157","종합운동장사거리"
"3411","24157","종합운동장사거리"
"3412","24157","종합운동장사거리"
"3414","24157","종합운동장사거리"
"342","24157","종합운동장사거리"
"3422","24157","종합운동장사거리"
"360","24157","종합운동장사거리"
"362","24157","종합운동장사거리"
"4318","24157","종합운동장사거리"
"4319","24157","종합운동장사거리"
"N13","24157","종합운동장사거리"
"2415","24158","잠실새내역4번출구"
"301","24158","잠실새내역4번출구"
"3217","24158","잠실새내역4번출구"
"3322","24158","잠실새내역4번출구"
"333","24158","잠실새내역4번출구"
"341","24158","잠실새내역4번출구"
"3411","24158","잠실새내역4번출구"
"3412","24158","잠실새내역4번출구"
"3414","24158","잠실새내역4번출구"
"342","24158","잠실새내역4번출구"
"3422","24158","잠실새내역4번출구"
"360","24158","잠실새내역4번출구"
"362","24158","잠실새내역4번출구"
"4318","24158","잠실새내역4번출구"
"4319","24158","잠실새내역4번출구"
"N13","24158","잠실새내역4번출구"
"3315","24159","영빌딩앞"
"3322","24159","영빌딩앞"
"3314","24160","잠실우성4차현대아파트"
"340","24160","잠실우성4차현대아파트"
"3417","24160","잠실우성4차현대아파트"
"350","24160","잠실우성4차현대아파트"
"3314","24161","잠실우성4차현대아파트"
"340","24161","잠실우성4차현대아파트"
"3417","24161","잠실우성4차현대아파트"
"350","24161","잠실우성4차현대아파트"
"3314","24162","잠실근린공원.성현교회"
"340","24162","잠실근린공원.성현교회"
"3417","24162","잠실근린공원.성현교회"
"350","24162","잠실근린공원.성현교회"
"3314","24163","아시아선수촌아파트삼거리.성현교회"
"340","24163","아시아선수촌아파트삼거리.성현교회"
"3417","24163","아시아선수촌아파트삼거리.성현교회"
"350","24163","아시아선수촌아파트삼거리.성현교회"
"3314","24164","아시아선수촌아파트"
"3417","24164","아시아선수촌아파트"
"350","24164","아시아선수촌아파트"
"4318","24164","아시아선수촌아파트"
"340","24165","아주중학교"
"4318","24165","아주중학교"
"3012","24166","삼전역"
"3314","24166","삼전역"
"3315","24166","삼전역"
"3322","24166","삼전역"
"340","24166","삼전역"
"3417","24166","삼전역"
"350","24166","삼전역"
"3012","24167","삼전역"
"3314","24167","삼전역"
"3322","24167","삼전역"
"340","24167","삼전역"
"3417","24167","삼전역"
"350","24167","삼전역"
"3012","24168","송파구민회관구의회"
"3314","24168","송파구민회관구의회"
"3322","24168","송파구민회관구의회"
"340","24168","송파구민회관구의회"
"3417","24168","송파구민회관구의회"
"350","24168","송파구민회관구의회"
"3012","24169","송파구민회관구의회"
"3314","24169","송파구민회관구의회"
"3315","24169","송파구민회관구의회"
"3322","24169","송파구민회관구의회"
"340","24169","송파구민회관구의회"
"3417","24169","송파구민회관구의회"
"350","24169","송파구민회관구의회"
"3314","24170","삼학사길사거리"
"3422","24170","삼학사길사거리"
"3314","24171","잠실119안전센터"
"333","24171","잠실119안전센터"
"3422","24171","잠실119안전센터"
"3315","24172","삼전삼밭나루공원입구"
"3322","24172","삼전삼밭나루공원입구"
"3012","24173","삼전역.잠실현대아파트"
"3315","24173","삼전역.잠실현대아파트"
"3315","24174","삼전동현대APT"
"3315","24175","삼전동쌍용하이츠빌라"
"3315","24176","삼전사회복지관"
"3315","24177","배명중고교"
"3322","24177","배명중고교"
"3417","24177","배명중고교"
"3422","24177","배명중고교"
"3012","24178","석촌고분역.올림픽병원"
"340","24178","석촌고분역.올림픽병원"
"350","24178","석촌고분역.올림픽병원"
"3012","24179","석촌고분역.올림픽병원"
"340","24179","석촌고분역.올림픽병원"
"350","24179","석촌고분역.올림픽병원"
"3012","24180","석촌동한솔아파트앞"
"340","24180","석촌동한솔아파트앞"
"350","24180","석촌동한솔아파트앞"
"강남05","24180","석촌동한솔아파트앞"
"3012","24181","석촌동한솔아파트"
"340","24181","석촌동한솔아파트"
"350","24181","석촌동한솔아파트"
"강남05","24181","석촌동한솔아파트"
"3314","24183","삼학사길사거리"
"3422","24183","삼학사길사거리"
"3322","24184","배명중고교"
"3417","24184","배명중고교"
"3422","24184","배명중고교"
"3322","24185","석촌동남현교회앞"
"3417","24185","석촌동남현교회앞"
"3422","24185","석촌동남현교회앞"
"3322","24186","석촌동남현교회앞"
"3417","24186","석촌동남현교회앞"
"3422","24186","석촌동남현교회앞"
"3322","24187","송파책박물관.헬리오시티"
"3417","24187","송파책박물관.헬리오시티"
"3422","24187","송파책박물관.헬리오시티"
"3322","24188","송파책박물관.헬리오시티"
"3417","24188","송파책박물관.헬리오시티"
"3422","24188","송파책박물관.헬리오시티"
"3322","24189","송파사거리.석촌시장"
"3417","24189","송파사거리.석촌시장"
"3422","24189","송파사거리.석촌시장"
"3322","24190","송파사거리"
"3417","24190","송파사거리"
"3422","24190","송파사거리"
"2412","24191","송파역.헬리오시티"
"3322","24191","송파역.헬리오시티"
"3422","24191","송파역.헬리오시티"
"3318","24193","송파여성문화회관"
"340","24193","송파여성문화회관"
"3318","24194","송파여성문화회관"
"340","24194","송파여성문화회관"
"3318","24195","송파초등학교.송파동성당"
"340","24195","송파초등학교.송파동성당"
"3318","24196","송파초등학교.송파동성당"
"340","24196","송파초등학교.송파동성당"
"3216","24197","방이동사거리"
"3313","24197","방이동사거리"
"3315","24197","방이동사거리"
"3414","24197","방이동사거리"
"3216","24199","송파나루역"
"3313","24199","송파나루역"
"3315","24199","송파나루역"
"3318","24199","송파나루역"
"3414","24199","송파나루역"
"2311","24200","송파2동한양아파트"
"3314","24200","송파2동한양아파트"
"3417","24200","송파2동한양아파트"
"2311","24201","송파동한양1차아파트"
"3314","24201","송파동한양1차아파트"
"3417","24201","송파동한양1차아파트"
"3216","24202","서울방이동고분군"
"3313","24202","서울방이동고분군"
"3315","24202","서울방이동고분군"
"3318","24202","서울방이동고분군"
"3414","24202","서울방이동고분군"
"2412","24203","송파역"
"3322","24203","송파역"
"3319","24204","성지아파트"
"3322","24204","성지아파트"
"3319","24205","송파동삼익아파트"
"2311","24206","삼익아파트미성아파트"
"3313","24206","삼익아파트미성아파트"
"3314","24206","삼익아파트미성아파트"
"3315","24206","삼익아파트미성아파트"
"3318","24206","삼익아파트미성아파트"
"3417","24206","삼익아파트미성아파트"
"2311","24207","송파2동한양삼성아파트"
"3314","24207","송파2동한양삼성아파트"
"3417","24207","송파2동한양삼성아파트"
"2311","24208","한양공원"
"3314","24208","한양공원"
"3417","24208","한양공원"
"2311","24209","잠실여고후문"
"3314","24209","잠실여고후문"
"3417","24209","잠실여고후문"
"333","24210","방이중학교"
"340","24210","방이중학교"
"340","24211","한성백제역"
"333","24212","송파나루역.방이시장"
"340","24212","송파나루역.방이시장"
"340","24213","송파나루역.방이시장"
"3216","24214","송파나루역"
"3313","24214","송파나루역"
"3315","24214","송파나루역"
"333","24214","송파나루역"
"3414","24214","송파나루역"
"8331","24214","송파나루역"
"3216","24215","송파구청.방이맛골"
"3313","24215","송파구청.방이맛골"
"3315","24215","송파구청.방이맛골"
"333","24215","송파구청.방이맛골"
"3414","24215","송파구청.방이맛골"
"8331","24215","송파구청.방이맛골"
"333","24216","잠실진주아파트"
"341","24216","잠실진주아파트"
"3411","24216","잠실진주아파트"
"3413","24216","잠실진주아파트"
"3412","24217","올림픽베어스타운아파트앞"
"3413","24217","올림픽베어스타운아파트앞"
"3216","24218","방이초등학교"
"3414","24218","방이초등학교"
"3216","24219","방이시장입구"
"3414","24219","방이시장입구"
"3216","24220","방이우체국"
"3313","24220","방이우체국"
"3315","24220","방이우체국"
"3318","24220","방이우체국"
"3414","24220","방이우체국"
"8331","24220","방이우체국"
"3216","24221","올림픽공원남2문"
"3412","24221","올림픽공원남2문"
"3413","24221","올림픽공원남2문"
"3414","24221","올림픽공원남2문"
"3412","24222","올림픽공원장미광장"
"3413","24222","올림픽공원장미광장"
"3319","24223","방이역3번출구대림아파트"
"2311","24224","한양 삼익아파트"
"3313","24224","한양 삼익아파트"
"3314","24224","한양 삼익아파트"
"3315","24224","한양 삼익아파트"
"3318","24224","한양 삼익아파트"
"3417","24224","한양 삼익아파트"
"8331","24224","한양 삼익아파트"
"3216","24225","방이시장입구"
"3414","24225","방이시장입구"
"3216","24226","방이초등학교"
"3414","24226","방이초등학교"
"3216","24227","신구블레스밸리앞"
"3414","24227","신구블레스밸리앞"
"3216","24228","신구블레스밸리"
"3414","24228","신구블레스밸리"
"3216","24229","방이동대림코오롱아파트"
"3414","24229","방이동대림코오롱아파트"
"3216","24230","방이동대림코오롱아파트"
"3414","24230","방이동대림코오롱아파트"
"3318","24231","올림픽회관"
"3319","24231","올림픽회관"
"340","24231","올림픽회관"
"341","24231","올림픽회관"
"3411","24231","올림픽회관"
"342","24231","올림픽회관"
"4318","24231","올림픽회관"
"3212","24232","풍납동극동.쌍용아파트"
"3214","24232","풍납동극동.쌍용아파트"
"3220","24232","풍납동극동.쌍용아파트"
"3318","24232","풍납동극동.쌍용아파트"
"3319","24232","풍납동극동.쌍용아파트"
"340","24232","풍납동극동.쌍용아파트"
"341","24232","풍납동극동.쌍용아파트"
"3411","24232","풍납동극동.쌍용아파트"
"342","24232","풍납동극동.쌍용아파트"
"3412","24233","한성백제박물관"
"3413","24233","한성백제박물관"
"3220","24234","서울체육중.고등학교"
"3319","24234","서울체육중.고등학교"
"3316","24235","둔촌오륜역.서문교회"
"3316","24236","서하남IC입구"
"3316","24237","효죽동입구"
"3412","24239","올림픽공원장미광장"
"3413","24239","올림픽공원장미광장"
"3412","24240","올림픽공원남2문"
"3413","24240","올림픽공원남2문"
"340","24241","몽촌토성역.한성백제역"
"3412","24241","몽촌토성역.한성백제역"
"3413","24241","몽촌토성역.한성백제역"
"3214","24242","보성중고등학교"
"3412","24242","보성중고등학교"
"3413","24242","보성중고등학교"
"3214","24243","보성중고등학교"
"3220","24243","보성중고등학교"
"3319","24243","보성중고등학교"
"3412","24243","보성중고등학교"
"3413","24243","보성중고등학교"
"3214","24244","올림픽공원역"
"3220","24244","올림픽공원역"
"3319","24244","올림픽공원역"
"3412","24244","올림픽공원역"
"3413","24244","올림픽공원역"
"3214","24245","올림픽공원역"
"3220","24245","올림픽공원역"
"3319","24245","올림픽공원역"
"3412","24245","올림픽공원역"
"3413","24245","올림픽공원역"
"3220","24246","올림픽공원테니스장"
"3319","24246","올림픽공원테니스장"
"3214","24247","올림픽선수촌아파트"
"3220","24247","올림픽선수촌아파트"
"3319","24247","올림픽선수촌아파트"
"3412","24247","올림픽선수촌아파트"
"3413","24247","올림픽선수촌아파트"
"3214","24248","방이역"
"3220","24248","방이역"
"3319","24248","방이역"
"2311","24249","오금동현대아파트"
"3313","24249","오금동현대아파트"
"3314","24249","오금동현대아파트"
"3315","24249","오금동현대아파트"
"3318","24249","오금동현대아파트"
"3417","24249","오금동현대아파트"
"8331","24249","오금동현대아파트"
"2311","24250","오금공원앞"
"3313","24250","오금공원앞"
"3314","24250","오금공원앞"
"3315","24250","오금공원앞"
"3318","24250","오금공원앞"
"3414","24250","오금공원앞"
"3417","24250","오금공원앞"
"8331","24250","오금공원앞"
"3217","24251","오금동상아아파트"
"3313","24251","오금동상아아파트"
"3315","24251","오금동상아아파트"
"3318","24251","오금동상아아파트"
"3322","24251","오금동상아아파트"
"8331","24251","오금동상아아파트"
"3217","24252","보인고교.오금동삼성아파트"
"3313","24252","보인고교.오금동삼성아파트"
"3315","24252","보인고교.오금동삼성아파트"
"3318","24252","보인고교.오금동삼성아파트"
"3322","24252","보인고교.오금동삼성아파트"
"8331","24252","보인고교.오금동삼성아파트"
"3315","24253","송파사회복지관.성요셉성당"
"8331","24253","송파사회복지관.성요셉성당"
"3214","24254","거여초등학교"
"3314","24254","거여초등학교"
"3316","24254","거여초등학교"
"3317","24254","거여초등학교"
"3214","24255","거여초등학교"
"3314","24255","거여초등학교"
"3316","24255","거여초등학교"
"3317","24255","거여초등학교"
"3214","24256","송파참병원"
"3214","24257","송파참병원"
"3414","24257","송파참병원"
"3214","24258","신흥기업입구"
"3414","24258","신흥기업입구"
"3214","24259","신흥기업입구"
"3216","24259","신흥기업입구"
"3220","24259","신흥기업입구"
"3216","24260","송파레미니스 후문"
"3220","24260","송파레미니스 후문"
"3414","24260","송파레미니스 후문"
"3216","24261","송파레미니스 후문"
"3220","24261","송파레미니스 후문"
"3414","24261","송파레미니스 후문"
"3214","24262","오금공원사거리"
"3216","24262","오금공원사거리"
"3220","24262","오금공원사거리"
"3414","24262","오금공원사거리"
"3214","24263","오금공원사거리"
"3216","24263","오금공원사거리"
"3220","24263","오금공원사거리"
"3414","24263","오금공원사거리"
"3214","24264","오금동대림아파트"
"3216","24264","오금동대림아파트"
"3220","24264","오금동대림아파트"
"3414","24264","오금동대림아파트"
"3214","24265","오금동대림아파트"
"3216","24265","오금동대림아파트"
"3220","24265","오금동대림아파트"
"3414","24265","오금동대림아파트"
"3314","24266","송파도서관"
"3317","24266","송파도서관"
"3414","24266","송파도서관"
"3314","24267","우창아파트"
"3317","24267","우창아파트"
"3414","24267","우창아파트"
"3314","24268","오금동사거리"
"3317","24268","오금동사거리"
"3414","24268","오금동사거리"
"3314","24269","오금동사거리"
"3317","24269","오금동사거리"
"3217","24270","거여역"
"3313","24270","거여역"
"3318","24270","거여역"
"3416","24270","거여역"
"3217","24271","거여역현대아파트"
"3313","24271","거여역현대아파트"
"3318","24271","거여역현대아파트"
"3416","24271","거여역현대아파트"
"3313","24272","체육문화회관"
"3315","24272","체육문화회관"
"3318","24273","거여역2번출구"
"3416","24273","거여역2번출구"
"3315","24274","송파사회복지관.성요셉성당"
"3313","24275","거여아파트단지앞"
"3315","24275","거여아파트단지앞"
"3217","24276","거여역종점"
"3315","24276","거여역종점"
"3217","24277","거여역종점"
"3217","24278","한서교통종점"
"3315","24278","한서교통종점"
"3314","24279","종점"
"3315","24279","종점"
"3317","24279","종점"
"3314","24280","비호아파트"
"3315","24280","비호아파트"
"3317","24280","비호아파트"
"3216","24281","인애가요양병원"
"3220","24281","인애가요양병원"
"3414","24281","인애가요양병원"
"3314","24282","마천1동주민센터"
"3317","24282","마천1동주민센터"
"3314","24283","마천2동주민센터"
"3317","24283","마천2동주민센터"
"3318","24284","거여역3번출구.현대2차아파트"
"3416","24284","거여역3번출구.현대2차아파트"
"3314","24285","마천1동주민센터"
"3317","24285","마천1동주민센터"
"3314","24286","송파상운종점"
"3317","24286","송파상운종점"
"3314","24287","비호아파트"
"3315","24287","비호아파트"
"3317","24287","비호아파트"
"3214","24288","남한산성입구"
"3315","24288","남한산성입구"
"3316","24288","남한산성입구"
"3416","24288","남한산성입구"
"3214","24289","송파구립마천청소년센터"
"3315","24289","송파구립마천청소년센터"
"3316","24289","송파구립마천청소년센터"
"3416","24289","송파구립마천청소년센터"
"3214","24290","송파구립마천청소년센터"
"3315","24290","송파구립마천청소년센터"
"3316","24290","송파구립마천청소년센터"
"3416","24290","송파구립마천청소년센터"
"3214","24291","송파보훈회관.금호어울림2차"
"3315","24291","송파보훈회관.금호어울림2차"
"3316","24291","송파보훈회관.금호어울림2차"
"3416","24291","송파보훈회관.금호어울림2차"
"3214","24292","송파보훈회관.금호어울림2차"
"3315","24292","송파보훈회관.금호어울림2차"
"3316","24292","송파보훈회관.금호어울림2차"
"3416","24292","송파보훈회관.금호어울림2차"
"3214","24293","마천동금호어울림1차아파트"
"3315","24293","마천동금호어울림1차아파트"
"3416","24293","마천동금호어울림1차아파트"
"3214","24294","마천동금호어울림1차아파트"
"3315","24294","마천동금호어울림1차아파트"
"3316","24294","마천동금호어울림1차아파트"
"3416","24294","마천동금호어울림1차아파트"
"3214","24295","마천시장마천동우방아파트앞"
"3315","24295","마천시장마천동우방아파트앞"
"3316","24295","마천시장마천동우방아파트앞"
"3318","24295","마천시장마천동우방아파트앞"
"3416","24295","마천시장마천동우방아파트앞"
"3214","24296","남천초교마천동우방아파트앞"
"3315","24296","남천초교마천동우방아파트앞"
"3316","24296","남천초교마천동우방아파트앞"
"3318","24296","남천초교마천동우방아파트앞"
"3416","24296","남천초교마천동우방아파트앞"
"3214","24297","청암노인요양원"
"3315","24297","청암노인요양원"
"3316","24297","청암노인요양원"
"3318","24297","청암노인요양원"
"3416","24297","청암노인요양원"
"3214","24298","청암노인요양원"
"3315","24298","청암노인요양원"
"3316","24298","청암노인요양원"
"3318","24298","청암노인요양원"
"3416","24298","청암노인요양원"
"3214","24299","마천동사거리"
"3315","24299","마천동사거리"
"3316","24299","마천동사거리"
"3318","24299","마천동사거리"
"3416","24299","마천동사거리"
"8331","24299","마천동사거리"
"3214","24300","마천동사거리"
"3315","24300","마천동사거리"
"3316","24300","마천동사거리"
"3318","24300","마천동사거리"
"3416","24300","마천동사거리"
"3214","24301","마천2동윤진빌딩.신동아아파트"
"3314","24301","마천2동윤진빌딩.신동아아파트"
"3315","24301","마천2동윤진빌딩.신동아아파트"
"3316","24301","마천2동윤진빌딩.신동아아파트"
"3317","24301","마천2동윤진빌딩.신동아아파트"
"3214","24302","마천2동윤진빌딩.신동아아파트"
"3314","24302","마천2동윤진빌딩.신동아아파트"
"3315","24302","마천2동윤진빌딩.신동아아파트"
"3316","24302","마천2동윤진빌딩.신동아아파트"
"3317","24302","마천2동윤진빌딩.신동아아파트"
"8331","24302","마천2동윤진빌딩.신동아아파트"
"3314","24303","마천2동주민센터"
"3317","24303","마천2동주민센터"
"302","24305","복정역1번출구"
"303","24305","복정역1번출구"
"9403","24305","복정역1번출구"
"302","24306","복정역"
"303","24306","복정역"
"3011","24307","건영아파트"
"3417","24307","건영아파트"
"3422","24307","건영아파트"
"461","24307","건영아파트"
"3011","24308","문현중학교"
"3417","24308","문현중학교"
"461","24308","문현중학교"
"3011","24309","문현중학교"
"3417","24309","문현중학교"
"3422","24309","문현중학교"
"461","24309","문현중학교"
"301","24310","문덕초등학교.문정고등학교"
"3417","24310","문덕초등학교.문정고등학교"
"3422","24310","문덕초등학교.문정고등학교"
"461","24310","문덕초등학교.문정고등학교"
"3322","24311","문정대우아파트"
"2311","24312","삼성래미안아파트후문"
"3322","24312","삼성래미안아파트후문"
"2311","24313","문정시영가락프라자아파트"
"3322","24313","문정시영가락프라자아파트"
"3322","24314","문정시영.세양청마루아파트"
"3416","24314","문정시영.세양청마루아파트"
"301","24315","한림연예예술고교"
"3011","24315","한림연예예술고교"
"301","24316","한림연예예술고교"
"3011","24316","한림연예예술고교"
"301","24317","구송파세무서"
"3011","24317","구송파세무서"
"301","24318","구송파세무서"
"3011","24318","구송파세무서"
"3011","24319","문정1동주민센터.로데오거리"
"3217","24319","문정1동주민센터.로데오거리"
"3317","24319","문정1동주민센터.로데오거리"
"3422","24319","문정1동주민센터.로데오거리"
"461","24319","문정1동주민센터.로데오거리"
"3314","24320","위례포레샤인18단지"
"3314","24321","위례포레샤인18단지"
"301","24322","문덕초등학교.문정고등학교"
"3417","24322","문덕초등학교.문정고등학교"
"3422","24322","문덕초등학교.문정고등학교"
"461","24322","문덕초등학교.문정고등학교"
"301","24323","문정동푸르지오아파트"
"3417","24323","문정동푸르지오아파트"
"3422","24323","문정동푸르지오아파트"
"461","24323","문정동푸르지오아파트"
"301","24324","문정동대우아파트"
"3417","24324","문정동대우아파트"
"3422","24324","문정동대우아파트"
"461","24324","문정동대우아파트"
"301","24325","문정동래미안아파트"
"3417","24325","문정동래미안아파트"
"3422","24325","문정동래미안아파트"
"461","24325","문정동래미안아파트"
"2311","24326","문정래미안현대아파트앞"
"301","24326","문정래미안현대아파트앞"
"3417","24326","문정래미안현대아파트앞"
"3422","24326","문정래미안현대아파트앞"
"461","24326","문정래미안현대아파트앞"
"3011","24327","문정현대아파트"
"3319","24327","문정현대아파트"
"401","24327","문정현대아파트"
"3011","24328","문정동현대아파트"
"3319","24328","문정동현대아파트"
"401","24328","문정동현대아파트"
"301","24329","문정현대아파트"
"3217","24329","문정현대아파트"
"3317","24329","문정현대아파트"
"3322","24329","문정현대아파트"
"3422","24329","문정현대아파트"
"461","24329","문정현대아파트"
"3322","24330","문정동제일은행앞"
"3322","24331","문정동제일은행"
"3322","24332","삼성래미안아파트후문"
"3011","24333","문정2동주민센터.청소년수련관"
"333","24333","문정2동주민센터.청소년수련관"
"3413","24333","문정2동주민센터.청소년수련관"
"3416","24333","문정2동주민센터.청소년수련관"
"401","24333","문정2동주민센터.청소년수련관"
"461","24333","문정2동주민센터.청소년수련관"
"N37","24333","문정2동주민센터.청소년수련관"
"3011","24334","훼미리근린공원"
"333","24334","훼미리근린공원"
"3413","24334","훼미리근린공원"
"3416","24334","훼미리근린공원"
"401","24334","훼미리근린공원"
"461","24334","훼미리근린공원"
"N37","24334","훼미리근린공원"
"3011","24335","문정로데오거리입구"
"461","24335","문정로데오거리입구"
"343","24337","서울위례별초교"
"3414","24338","오금역2번출구"
"3414","24339","오금역3번출구"
"302","24340","장지동"
"303","24340","장지동"
"4419","24340","장지동"
"452","24340","장지동"
"9403","24340","장지동"
"301","24343","가윤예식장"
"3319","24343","가윤예식장"
"3322","24343","가윤예식장"
"401","24343","가윤예식장"
"301","24344","가락동미륭아파트"
"3217","24344","가락동미륭아파트"
"3317","24344","가락동미륭아파트"
"3322","24344","가락동미륭아파트"
"3422","24344","가락동미륭아파트"
"461","24344","가락동미륭아파트"
"3217","24345","가락동쌍용아파트"
"3317","24345","가락동쌍용아파트"
"3322","24345","가락동쌍용아파트"
"3417","24345","가락동쌍용아파트"
"2311","24346","송파중학교"
"3217","24346","송파중학교"
"3317","24346","송파중학교"
"3322","24346","송파중학교"
"3417","24346","송파중학교"
"3314","24347","가락현대5차아파트"
"3414","24347","가락현대5차아파트"
"3217","24348","개롱역3번출구"
"3313","24348","개롱역3번출구"
"3315","24348","개롱역3번출구"
"3318","24348","개롱역3번출구"
"3322","24348","개롱역3번출구"
"3217","24349","삼환아파트"
"3313","24349","삼환아파트"
"3315","24349","삼환아파트"
"3318","24349","삼환아파트"
"3322","24349","삼환아파트"
"3322","24350","송파배드민턴체육관"
"3416","24350","송파배드민턴체육관"
"3322","24351","문정시영.세영청마루아파트"
"3416","24351","문정시영.세영청마루아파트"
"3322","24352","문정시영가락프라자아파트"
"3416","24353","가락2동프라자아파트"
"2311","24354","가락2동프라자아파트"
"3416","24354","가락2동프라자아파트"
"2311","24355","극동아파트"
"3416","24355","극동아파트"
"3416","24356","가락2동극동아파트"
"2311","24357","가락동극동아파트"
"3217","24357","가락동극동아파트"
"3317","24357","가락동극동아파트"
"3322","24357","가락동극동아파트"
"3417","24357","가락동극동아파트"
"3217","24358","가락동쌍용아파트앞"
"3317","24358","가락동쌍용아파트앞"
"3322","24358","가락동쌍용아파트앞"
"3416","24359","가주초등학교"
"3416","24360","가동초등학교"
"3416","24361","가락2동주민센터"
"3416","24362","가락2동주민센터"
"301","24363","가락시장.가락시장역"
"3319","24363","가락시장.가락시장역"
"343","24363","가락시장.가락시장역"
"3011","24364","문정로데오거리입구"
"3217","24364","문정로데오거리입구"
"3317","24364","문정로데오거리입구"
"3422","24364","문정로데오거리입구"
"461","24364","문정로데오거리입구"
"3011","24365","문정1동주민센터.로데오거리"
"3217","24365","문정1동주민센터.로데오거리"
"3317","24365","문정1동주민센터.로데오거리"
"3422","24365","문정1동주민센터.로데오거리"
"461","24365","문정1동주민센터.로데오거리"
"301","24366","건너말공원입구"
"3319","24366","건너말공원입구"
"3322","24366","건너말공원입구"
"401","24366","건너말공원입구"
"3416","24367","가락대림아파트"
"3416","24368","샛별어린이공원입구"
"2311","24369","송파경찰서.오금역"
"3313","24369","송파경찰서.오금역"
"3314","24369","송파경찰서.오금역"
"3315","24369","송파경찰서.오금역"
"3318","24369","송파경찰서.오금역"
"3417","24369","송파경찰서.오금역"
"3319","24370","가락동쌍용아파트"
"3319","24371","가락대림아파트"
"3322","24371","가락대림아파트"
"3322","24372","신가초등학교"
"3322","24373","신가초등학교"
"3416","24374","가락동제일은행"
"3416","24375","제일은행앞"
"3322","24377","경찰병원.KT가락지사"
"3416","24377","경찰병원.KT가락지사"
"3322","24378","경찰병원.KT가락지사"
"3416","24378","경찰병원.KT가락지사"
"301","24379","경찰병원.서울동부고용노동지청"
"3319","24379","경찰병원.서울동부고용노동지청"
"3416","24379","경찰병원.서울동부고용노동지청"
"401","24379","경찰병원.서울동부고용노동지청"
"301","24380","제일오피스텔"
"3319","24380","제일오피스텔"
"3416","24380","제일오피스텔"
"401","24380","제일오피스텔"
"301","24382","경찰병원.서울동부고용노동지청"
"3319","24382","경찰병원.서울동부고용노동지청"
"401","24382","경찰병원.서울동부고용노동지청"
"3413","24385","가락시장.가락시장역"
"343","24385","가락시장.가락시장역"
"3011","24386","가락시장.가락몰"
"333","24386","가락시장.가락몰"
"3413","24386","가락시장.가락몰"
"3416","24386","가락시장.가락몰"
"401","24386","가락시장.가락몰"
"461","24386","가락시장.가락몰"
"N37","24386","가락시장.가락몰"
"3011","24387","가락시장남문"
"333","24387","가락시장남문"
"3413","24387","가락시장남문"
"3416","24387","가락시장남문"
"401","24387","가락시장남문"
"461","24387","가락시장남문"
"N37","24387","가락시장남문"
"2412","24388","농수산물가공처리장"
"343","24388","농수산물가공처리장"
"4312","24388","농수산물가공처리장"
"강남05","24388","농수산물가공처리장"
"2412","24389","가락시장.헬리오시티"
"343","24389","가락시장.헬리오시티"
"4312","24389","가락시장.헬리오시티"
"강남05","24389","가락시장.헬리오시티"
"2412","24390","가락1동주민센터"
"343","24390","가락1동주민센터"
"4312","24390","가락1동주민센터"
"6009","24390","가락1동주민센터"
"6009","24390","가락1동주민센터"
"강남05","24390","가락1동주민센터"
"3216","24391","서울방이동고분군"
"3313","24391","서울방이동고분군"
"3315","24391","서울방이동고분군"
"3318","24391","서울방이동고분군"
"3414","24391","서울방이동고분군"
"8331","24391","서울방이동고분군"
"3322","24392","문정동대우아파트"
"4318","24393","토성오거리"
"4318","24394","아산병원기숙사앞"
